Seq Num,Obs ID,Instrument,Grating,Appr Exp,Exposure,Target Name,PI Name,RA,Dec,Status,Data Mode,Exp Mode,Avg Cnt Rate,Evt Cnt,Start Date,Public Release Date,Proposal,Science Category,Type,Obs Cycle,Prop Cycle,Joint,Grid Name
705126,28917,ACIS-S,NONE,10.00,9.95,LEDA2808003,Koss,271.958,11.347,archived,VFAINT,TE,3.029378105722479,30133,2023-09-19 07:26:20,2023-09-19 19:48:54,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705149,29124,ACIS-S,NONE,10.00,10.73,1ES_1101m232_s3,Alexander,166.064,-23.478,archived,VFAINT,TE,2.76509843580541,29681,2023-12-22 07:17:49,2023-12-22 15:41:03,20701059,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705151,29146,ACIS-S,NONE,10.00,9.66,SDSSJ135625.55+251523.7,Civano,209.106,25.257,archived,VFAINT,TE,0.9391017946767082,9075,2024-01-07 10:27:47,2024-01-07 17:41:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705152,29147,ACIS-S,NONE,15.00,14.88,SDSSJ121619.40+213351.0,Civano,184.081,21.564,archived,VFAINT,TE,2.8290477984733364,42096,2024-01-06 18:09:33,2024-01-07 06:31:03,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705153,29148,ACIS-S,NONE,16.00,15.91,B2.2 0709+24B,Massaro,108.159,24.573,archived,VFAINT,TE,3.2804706907136874,52177,2023-12-28 09:54:55,2023-12-29 02:02:13,20701064,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705154,29184,ACIS-S,NONE,10.00,9.95,SDSSJ075730.38+152453.0,Civano,119.377,15.415,archived,VFAINT,TE,2.762528227539425,27475,2024-01-12 05:34:53,2024-01-12 10:11:03,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705155,29185,ACIS-S,NONE,10.00,9.36,SDSSJ083754.97+175251.2,Civano,129.479,17.881,archived,VFAINT,TE,2.6748285979337925,25031,2024-01-12 19:40:49,2024-01-13 08:41:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705156,29186,ACIS-S,NONE,10.00,9.33,Z118-36,Koss,119.973,23.390,archived,VFAINT,TE,0.6899365912252298,6434,2024-01-13 02:45:26,2024-01-13 12:21:04,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705157,29187,ACIS-S,NONE,10.00,9.66,2MASX J08165108+1802496,Koss,124.213,18.047,archived,VFAINT,TE,1.0705400691366955,10345,2024-01-12 12:51:53,2024-01-13 08:41:04,20701055,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705158,29193,ACIS-S,NONE,11.80,11.72,SDSSJ075255.22+170100.4,Chilingarian,118.230,17.017,archived,VFAINT,TE,2.6779816746612384,31393,2024-01-17 14:29:16,2024-01-18 15:01:03,20701072,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705161,29210,ACIS-S,NONE,10.00,10.93,SDSSJ085302.12+183259.5,Civano,133.259,18.550,archived,VFAINT,TE,2.72036539300011,29746,2024-01-27 04:51:22,2024-01-29 07:32:40,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705161,29222,ACIS-S,NONE,10.00,9.95,SDSSJ085302.12+183259.5,Civano,133.259,18.550,archived,VFAINT,TE,2.7247613845085574,27103,2024-01-26 21:22:13,2024-01-29 07:32:40,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705162,29225,ACIS-S,NONE,10.00,10.14,SDSSJ092554.71+195405.1,Civano,141.478,19.901,archived,VFAINT,TE,0.879886715068856,8924,2024-01-31 18:16:42,2024-02-01 09:11:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705163,29226,ACIS-S,NONE,10.00,9.65,SDSSJ091702.10+212337.5,Civano,139.259,21.394,archived,VFAINT,TE,2.9297791719144164,28283,2024-02-01 03:33:30,2024-02-01 15:01:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705164,29227,ACIS-S,NONE,10.00,9.81,SDSSJ140742.20+293321.9,Civano,211.926,29.556,archived,VFAINT,TE,2.970403475113116,29142,2024-02-01 11:45:44,2024-02-02 08:01:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705165,29228,ACIS-S,NONE,10.00,9.95,SDSSJ092045.60+193327.5,Chilingarian,140.190,19.558,archived,VFAINT,TE,2.866011052266168,28508,2024-01-31 09:02:15,2024-01-31 15:51:04,20701072,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705166,29261,ACIS-S,NONE,10.00,9.46,SDSSJ093756.18+104808.2,Civano,144.484,10.802,archived,VFAINT,TE,2.6116487616714568,24694,2024-02-18 15:08:12,2024-02-18 19:51:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705167,29262,ACIS-S,NONE,10.00,9.45,SDSSJ091424.76+115625.6,Chilingarian,138.603,11.940,archived,VFAINT,TE,2.657339586725103,25119,2024-02-18 08:27:30,2024-02-18 19:51:04,20701072,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705168,29287,ACIS-S,NONE,15.00,14.58,SDSSJ105607.80+134443.6,Civano,164.033,13.745,archived,VFAINT,TE,2.673868977272785,38997,2024-03-02 11:08:04,2024-03-03 03:41:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705169,29302,ACIS-S,NONE,10.00,10.94,SDSSJ110745.17+020059.3,Civano,166.938,2.016,archived,VFAINT,TE,2.670800120748116,29211,2024-03-07 18:57:59,2024-03-08 11:31:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,24,20,None,
705170,29319,ACIS-S,NONE,10.00,10.30,SDSSJ111551.95-000439.3,Chilingarian,168.966,-0.078,archived,VFAINT,TE,2.8497191841424603,29358,2024-03-15 18:37:26,2024-03-16 11:11:05,20701072,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705171,29320,ACIS-S,NONE,10.00,10.93,SDSSJ111835.82+002511.2,Chilingarian,169.649,0.420,archived,VFAINT,TE,2.9363388997263282,32108,2024-03-16 02:15:58,2024-03-16 11:21:04,20701072,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705172,29333,ACIS-S,NONE,10.00,9.65,3C279_s3,Alexander,194.072,-5.730,archived,VFAINT,TE,2.913177266687092,28115,2024-03-21 20:43:31,2024-03-22 12:11:04,20701059,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705173,29340,ACIS-S,NONE,15.00,14.88,SDSSJ122404.62+045637.9,Civano,186.019,4.944,archived,VFAINT,TE,2.61719488199413,38945,2024-03-29 04:44:55,2024-03-29 13:11:04,20701058,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705174,29341,ACIS-S,NONE,10.00,10.92,NVSS J122810-092702,Koss,187.042,-9.451,archived,VFAINT,TE,6.248503315754651,68244,2024-03-30 04:51:46,2024-03-30 10:31:05,20701055,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705177,29357,ACIS-S,NONE,20.00,18.20,IRAS_12071m0444_s1,Alexander,182.384,-4.949,archived,VFAINT,TE,2.66232176846664,48446,2024-04-05 19:42:30,2024-04-06 07:21:05,20701059,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705178,29361,ACIS-S,NONE,10.00,9.66,SDSSJ125519.69+014412.2,Civano,193.832,1.737,archived,VFAINT,TE,0.9828860511438358,9499,2024-04-14 03:24:44,2024-04-14 14:31:05,20701058,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705179,29362,ACIS-S,NONE,10.00,9.95,SDSSJ091930.31+110854.0,Civano,139.876,11.148,archived,VFAINT,TE,2.772185573217229,27573,2024-04-13 13:35:50,2024-04-13 19:51:05,20701058,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705180,29363,ACIS-S,NONE,15.00,13.76,SDSSJ130002.91-010601.7,Civano,195.012,-1.100,archived,VFAINT,TE,2.731643694779189,37576,2024-04-13 16:52:44,2024-04-14 14:31:05,20701058,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705181,29364,ACIS-S,NONE,10.00,9.81,SDSSJ092855.53+332248.4,Chilingarian,142.231,33.380,archived,VFAINT,TE,2.7048794529914475,26537,2024-04-14 21:10:50,2024-04-15 07:01:05,20701072,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705182,29385,ACIS-S,NONE,15.00,15.62,SDSSJ134640.03-030013.1,Civano,206.667,-3.004,archived,VFAINT,TE,2.6898946924340033,42017,2024-04-23 08:01:30,2024-04-23 21:21:02,20701058,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705183,29386,ACIS-S,NONE,10.00,9.66,HE1434-1600,Koss,219.207,-16.228,archived,VFAINT,TE,1.2368013154008834,11952,2024-04-27 15:58:47,2024-04-28 17:51:02,20701055,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705184,29387,ACIS-S,NONE,10.00,9.95,2MASXJ15120505-1046356,Koss,228.021,-10.777,archived,VFAINT,TE,2.685974536813235,26723,2024-04-28 00:15:15,2024-04-28 17:51:03,20701055,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705185,29405,ACIS-S,NONE,15.00,15.86,SDSSJ100818.19+454438.4,Civano,152.076,45.744,archived,VFAINT,TE,2.5838673150124465,40992,2024-05-19 00:42:49,2024-05-19 09:41:03,20701058,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
705186,29406,ACIS-S,NONE,10.00,9.81,2MASXJ15120505m1046356_s1,Alexander,227.952,-10.840,archived,VFAINT,TE,2.7540943149110473,27018,2024-05-16 12:59:49,2024-05-17 06:21:03,20701059,ACTIVE GALAXIES AND QUASARS,CCT,25,20,None,
801871,22640,ACIS-S,NONE,16.00,15.84,PSZ2 G126.57+51.61,Bartalucci,187.444,65.354,archived,VFAINT,TE,12.557172210228986,198968,2021-08-19 22:14:48,2022-09-30 13:04:07,21800208,CLUSTERS OF GALAXIES,GO,21,21,None,
801871,24627,ACIS-S,NONE,30.00,29.66,PSZ2 G126.57+51.61,Bartalucci,187.444,65.354,archived,VFAINT,TE,11.560721680257732,342912,2021-09-28 14:14:36,2022-09-30 13:04:07,21800208,CLUSTERS OF GALAXIES,GO,21,21,None,
801871,24628,ACIS-S,NONE,30.00,29.66,PSZ2 G126.57+51.61,Bartalucci,187.444,65.354,archived,VFAINT,TE,11.84566714627099,351364,2021-05-19 07:15:32,2022-09-30 13:04:07,21800208,CLUSTERS OF GALAXIES,GO,21,21,None,
801871,25688,ACIS-S,NONE,15.00,14.85,PSZ2 G126.57+51.61,Bartalucci,187.444,65.354,archived,VFAINT,TE,12.388232500476654,184013,2021-08-20 13:37:31,2022-09-30 13:04:07,21800208,CLUSTERS OF GALAXIES,GO,21,21,None,
801898,22872,ACIS-I,NONE,28.00,30.18,eMACSJ1353.7+4329,Ebeling,208.434,43.485,archived,VFAINT,TE,3.044103926399197,91864,2020-09-16 01:52:36,2022-08-31 05:55:13,21800648,CLUSTERS OF GALAXIES,GO,21,21,CXO-HST,
801898,24648,ACIS-I,NONE,10.00,9.94,eMACSJ1353.7+4329,Ebeling,208.434,43.485,archived,VFAINT,TE,2.987855289562206,29705,2021-08-30 11:57:42,2022-08-31 05:55:13,21800648,CLUSTERS OF GALAXIES,GO,21,21,CXO-HST,
801909,23841,ACIS-I,NONE,20.00,19.80,eMACSJ1508.1+5755,Ebeling,227.070,57.911,archived,VFAINT,TE,2.304641839828684,45632,2022-07-25 05:46:38,2023-07-25 20:48:20,22800085,CLUSTERS OF GALAXIES,GO,22,22,HST,
801909,26116,ACIS-I,NONE,15.00,13.90,eMACSJ1508.1+5755,Ebeling,227.070,57.911,archived,VFAINT,TE,2.3249699705741826,32308,2021-11-04 17:07:47,2023-07-25 20:48:20,22800085,CLUSTERS OF GALAXIES,GO,22,22,HST,
801909,26182,ACIS-I,NONE,15.00,14.89,eMACSJ1508.1+5755,Ebeling,227.070,57.911,archived,VFAINT,TE,2.4942386749922076,37133,2021-11-05 02:37:45,2023-07-25 20:48:20,22800085,CLUSTERS OF GALAXIES,GO,22,22,HST,
801910,23842,ACIS-S,NONE,43.00,38.60,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,10.382557580911437,400784,2021-11-15 08:02:08,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801910,24394,ACIS-S,NONE,32.00,30.21,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,9.976194986596068,301345,2021-11-10 09:31:00,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801910,24395,ACIS-S,NONE,29.50,26.76,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,10.200544991066502,272948,2021-11-13 17:20:10,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801910,24396,ACIS-S,NONE,33.00,29.72,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,10.298757069656187,306047,2022-01-13 14:48:18,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801910,24397,ACIS-S,NONE,30.00,27.06,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,10.065043031948585,272311,2022-01-23 11:07:34,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801910,24398,ACIS-S,NONE,30.00,28.23,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,10.200195986058766,288002,2021-11-11 13:24:41,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801910,24399,ACIS-S,NONE,21.50,19.85,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,9.845743509684912,195408,2022-02-06 07:44:32,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801910,24400,ACIS-S,NONE,21.00,20.84,RXJ1053.7+5735,Sarazin,163.416,57.588,archived,VFAINT,TE,10.075368043950418,209922,2021-11-20 16:17:58,2023-02-06 16:21:04,22800094,CLUSTERS OF GALAXIES,GO,22,22,None,
801912,23844,ACIS-I,NONE,32.85,29.19,Abell 2142,Walker,239.659,27.170,archived,VFAINT,TE,10.022512227887665,292583,2022-06-24 09:15:14,2023-09-06 06:34:14,22800183,CLUSTERS OF GALAXIES,GO,22,22,None,
801912,24488,ACIS-I,NONE,31.20,27.72,Abell 2142,Walker,239.659,27.170,archived,VFAINT,TE,6.552510189846076,181628,2022-08-04 12:08:37,2023-09-06 06:34:14,22800183,CLUSTERS OF GALAXIES,GO,22,22,None,
801912,24489,ACIS-I,NONE,31.15,27.68,Abell 2142,Walker,239.659,27.170,archived,VFAINT,TE,11.389731711717747,315316,2021-10-07 07:31:52,2023-09-06 06:34:14,22800183,CLUSTERS OF GALAXIES,GO,22,22,None,
801912,24490,ACIS-I,NONE,12.70,11.70,Abell 2142,Walker,239.659,27.170,archived,VFAINT,TE,9.816530964014161,114894,2022-09-03 04:07:18,2023-09-06 06:34:14,22800183,CLUSTERS OF GALAXIES,GO,22,22,None,
801912,24491,ACIS-I,NONE,31.00,27.54,Abell 2142,Walker,239.659,27.170,archived,VFAINT,TE,6.357559183604915,175097,2022-08-07 23:12:59,2023-09-06 06:34:14,22800183,CLUSTERS OF GALAXIES,GO,22,22,None,
801912,27331,ACIS-I,NONE,11.10,10.05,Abell 2142,Walker,239.659,27.170,archived,VFAINT,TE,9.789879085259951,98360,2022-09-04 21:25:48,2023-09-06 06:34:14,22800183,CLUSTERS OF GALAXIES,GO,22,22,None,
801913,23845,ACIS-I,NONE,32.00,28.62,A1351,Botteon,175.577,58.497,archived,VFAINT,TE,3.874740788289002,110909,2021-09-19 02:38:21,2022-09-19 17:09:36,22800246,CLUSTERS OF GALAXIES,GO,22,22,None,
801913,24296,ACIS-I,NONE,16.50,14.88,A1351,Botteon,175.577,58.497,archived,VFAINT,TE,3.057265117925685,45487,2021-08-08 02:28:41,2022-09-19 17:09:36,22800246,CLUSTERS OF GALAXIES,GO,22,22,None,
801913,24297,ACIS-I,NONE,24.00,21.78,A1351,Botteon,175.577,58.497,archived,VFAINT,TE,4.038251554866051,87943,2021-08-23 03:04:59,2022-09-19 17:09:36,22800246,CLUSTERS OF GALAXIES,GO,22,22,None,
801913,24298,ACIS-I,NONE,31.00,27.71,A1351,Botteon,175.577,58.497,archived,VFAINT,TE,3.1139359818169905,86283,2021-09-10 17:32:03,2022-09-19 17:09:36,22800246,CLUSTERS OF GALAXIES,GO,22,22,None,
801913,25101,ACIS-I,NONE,16.50,14.88,A1351,Botteon,175.577,58.497,archived,VFAINT,TE,3.037095121906238,45192,2021-08-08 16:11:22,2022-09-19 17:09:36,22800246,CLUSTERS OF GALAXIES,GO,22,22,None,
801915,23847,ACIS-S,NONE,18.00,18.86,COOL J1241+2219,Stark,190.374,22.328,archived,VFAINT,TE,4.457982368260534,84081,2022-07-25 19:22:48,2023-07-27 08:58:20,22800270,CLUSTERS OF GALAXIES,GO,22,22,None,
801915,24475,ACIS-S,NONE,15.00,14.92,COOL J1241+2219,Stark,190.374,22.328,archived,VFAINT,TE,5.140109683297562,76680,2022-06-27 20:04:33,2023-07-27 08:58:20,22800270,CLUSTERS OF GALAXIES,GO,22,22,None,
801915,26442,ACIS-S,NONE,15.00,14.92,COOL J1241+2219,Stark,190.374,22.328,archived,VFAINT,TE,4.762976170807091,71040,2022-06-29 09:33:02,2023-07-27 08:58:20,22800270,CLUSTERS OF GALAXIES,GO,22,22,None,
801915,26480,ACIS-S,NONE,20.00,21.05,COOL J1241+2219,Stark,190.374,22.328,archived,VFAINT,TE,4.459411538912396,93854,2022-07-26 07:45:51,2023-07-27 08:58:20,22800270,CLUSTERS OF GALAXIES,GO,22,22,None,
801918,23850,ACIS-I,NONE,20.00,19.82,Virgo Cluster S11,Su,187.513,8.947,archived,VFAINT,TE,2.865534729069807,56784,2021-04-05 19:16:11,2022-04-12 15:58:09,22800398,CLUSTERS OF GALAXIES,GO,22,22,None,
801918,25002,ACIS-I,NONE,14.00,14.41,Virgo Cluster S11,Su,187.513,8.947,archived,VFAINT,TE,2.88983356800875,41652,2021-04-06 07:38:09,2022-04-12 15:58:09,22800398,CLUSTERS OF GALAXIES,GO,22,22,None,
801918,25003,ACIS-I,NONE,21.00,20.67,Virgo Cluster S11,Su,187.513,8.947,archived,VFAINT,TE,2.912194720676089,60193,2021-04-09 22:16:36,2022-04-12 15:58:09,22800398,CLUSTERS OF GALAXIES,GO,22,22,None,
801919,23851,ACIS-I,NONE,25.00,24.76,Abell 2107,Babyk,234.950,21.772,archived,FAINT,TE,3.5100856374689036,86898,2022-06-29 02:08:33,2023-07-01 20:25:52,22800416,CLUSTERS OF GALAXIES,GO,22,22,None,
801919,24350,ACIS-I,NONE,15.00,14.88,Abell 2107,Babyk,234.950,21.772,archived,FAINT,TE,4.083079554243218,60748,2021-10-09 03:56:29,2023-07-01 20:25:52,22800416,CLUSTERS OF GALAXIES,GO,22,22,None,
801919,24351,ACIS-I,NONE,17.00,16.85,Abell 2107,Babyk,234.950,21.772,archived,FAINT,TE,3.977569596529891,67041,2021-10-10 07:57:09,2023-07-01 20:25:52,22800416,CLUSTERS OF GALAXIES,GO,22,22,None,
801919,26152,ACIS-I,NONE,15.00,14.88,Abell 2107,Babyk,234.950,21.772,archived,FAINT,TE,4.008072688100023,59654,2021-10-09 20:50:34,2023-07-01 20:25:52,22800416,CLUSTERS OF GALAXIES,GO,22,22,None,
801919,26153,ACIS-I,NONE,13.00,12.47,Abell 2107,Babyk,234.950,21.772,archived,FAINT,TE,3.9570249846273993,49334,2021-10-11 03:03:15,2023-07-01 20:25:52,22800416,CLUSTERS OF GALAXIES,GO,22,22,None,
801919,26443,ACIS-I,NONE,25.00,24.76,Abell 2107,Babyk,234.950,21.772,archived,FAINT,TE,3.494310762171053,86517,2022-07-01 10:53:18,2023-07-01 20:25:52,22800416,CLUSTERS OF GALAXIES,GO,22,22,None,
801920,23852,ACIS-I,NONE,15.20,15.06,PSZ2 G282.28+49.94,Rossetti,179.504,-10.773,archived,VFAINT,TE,7.063875630871354,106373,2021-03-29 06:49:53,2023-03-27 19:30:04,22800424,CLUSTERS OF GALAXIES,GO,22,22,HST,
801920,24346,ACIS-I,NONE,30.00,28.48,PSZ2 G282.28+49.94,Rossetti,179.504,-10.773,archived,VFAINT,TE,2.847405103395191,81105,2021-03-21 07:04:25,2023-03-27 19:30:04,22800424,CLUSTERS OF GALAXIES,GO,22,22,HST,
801920,24347,ACIS-I,NONE,12.60,12.40,PSZ2 G282.28+49.94,Rossetti,179.504,-10.773,archived,VFAINT,TE,8.08135417167537,100191,2021-03-30 11:35:47,2023-03-27 19:30:04,22800424,CLUSTERS OF GALAXIES,GO,22,22,HST,
801920,24348,ACIS-I,NONE,30.00,28.70,PSZ2 G282.28+49.94,Rossetti,179.504,-10.773,archived,VFAINT,TE,3.0080416805370147,86334,2021-03-24 18:44:35,2023-03-27 19:30:04,22800424,CLUSTERS OF GALAXIES,GO,22,22,HST,
801920,24996,ACIS-I,NONE,15.20,14.77,PSZ2 G282.28+49.94,Rossetti,179.504,-10.773,archived,VFAINT,TE,7.351323836755294,108560,2022-03-21 01:32:14,2023-03-27 19:30:04,22800424,CLUSTERS OF GALAXIES,GO,22,22,HST,
801920,26368,ACIS-I,NONE,23.00,22.28,PSZ2 G282.28+49.94,Rossetti,179.504,-10.773,archived,VFAINT,TE,2.799237345553982,62373,2022-03-23 14:19:00,2023-03-27 19:30:04,22800424,CLUSTERS OF GALAXIES,GO,22,22,HST,
801920,26369,ACIS-I,NONE,20.00,19.79,PSZ2 G282.28+49.94,Rossetti,179.504,-10.773,archived,VFAINT,TE,6.774775371596674,134085,2022-03-25 14:53:24,2023-03-27 19:30:04,22800424,CLUSTERS OF GALAXIES,GO,22,22,HST,
801922,23854,ACIS-I,NONE,26.00,23.63,MOO J1046+2758,Ruppin,161.715,27.968,archived,VFAINT,TE,2.741873687214729,64803,2022-03-19 20:53:39,2023-03-20 14:52:56,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801922,24444,ACIS-I,NONE,22.00,19.81,MOO J1046+2758,Ruppin,161.715,27.968,archived,VFAINT,TE,3.6397384077345913,72099,2021-02-08 11:21:48,2023-03-20 14:52:56,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801922,24445,ACIS-I,NONE,16.00,14.88,MOO J1046+2758,Ruppin,161.715,27.968,archived,VFAINT,TE,3.45553374781813,51402,2022-02-21 16:25:42,2023-03-20 14:52:56,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801922,24446,ACIS-I,NONE,32.00,29.18,MOO J1046+2758,Ruppin,161.715,27.968,archived,VFAINT,TE,3.6298334471970812,105935,2022-01-12 13:57:42,2023-03-20 14:52:56,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801922,24447,ACIS-I,NONE,22.00,19.81,MOO J1046+2758,Ruppin,161.715,27.968,archived,VFAINT,TE,3.612570527519253,71563,2021-02-09 00:56:24,2023-03-20 14:52:56,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801922,24957,ACIS-I,NONE,22.00,20.22,MOO J1046+2758,Ruppin,161.715,27.968,archived,VFAINT,TE,2.8633116545961266,57902,2021-02-09 17:21:05,2023-03-20 14:52:56,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801922,26337,ACIS-I,NONE,17.00,15.45,MOO J1046+2758,Ruppin,161.715,27.968,archived,VFAINT,TE,3.428096258359427,52976,2022-02-22 00:44:04,2023-03-20 14:52:56,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801923,23855,ACIS-I,NONE,25.50,23.03,MOO J1059+5454,Ruppin,164.956,54.910,archived,VFAINT,TE,3.708826360910153,85406,2021-12-10 19:58:36,2023-07-18 13:23:37,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801923,24484,ACIS-I,NONE,30.00,28.28,MOO J1059+5454,Ruppin,164.956,54.910,archived,VFAINT,TE,3.1143333609243524,88069,2022-07-18 03:38:36,2023-07-18 13:23:37,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801923,24485,ACIS-I,NONE,28.00,25.73,MOO J1059+5454,Ruppin,164.956,54.910,archived,VFAINT,TE,3.6157177417955175,93032,2021-12-12 20:34:38,2023-07-18 13:23:37,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801923,26226,ACIS-I,NONE,30.50,27.53,MOO J1059+5454,Ruppin,164.956,54.910,archived,VFAINT,TE,3.6147218018245355,99498,2021-12-11 17:55:22,2023-07-18 13:23:37,22800459,CLUSTERS OF GALAXIES,GO,22,22,None,
801931,24743,ACIS-S,NONE,30.00,29.96,CSWA 26,Garmire,168.294,23.944,archived,VFAINT,TE,6.095759751790774,182639,2022-07-15 05:06:12,2023-07-17 17:33:37,22800659,CLUSTERS OF GALAXIES,GTO,22,22,None,
801931,24813,ACIS-S,NONE,17.00,16.84,CSWA 26,Garmire,168.294,23.944,archived,VFAINT,TE,6.9018285413576415,116202,2022-02-28 02:04:21,2023-07-17 17:33:37,22800659,CLUSTERS OF GALAXIES,GTO,22,22,None,
801931,24814,ACIS-S,NONE,15.00,15.41,CSWA 26,Garmire,168.294,23.944,archived,VFAINT,TE,5.46541147905111,84209,2022-02-22 10:37:55,2023-07-17 17:33:37,22800659,CLUSTERS OF GALAXIES,GTO,22,22,None,
801931,26338,ACIS-S,NONE,15.00,14.86,CSWA 26,Garmire,168.294,23.944,archived,VFAINT,TE,6.74920461504298,100293,2022-02-22 20:27:37,2023-07-17 17:33:37,22800659,CLUSTERS OF GALAXIES,GTO,22,22,None,
801931,26347,ACIS-S,NONE,13.00,12.89,CSWA 26,Garmire,168.294,23.944,archived,VFAINT,TE,6.979058980661634,89957,2022-03-01 17:08:17,2023-07-17 17:33:37,22800659,CLUSTERS OF GALAXIES,GTO,22,22,None,
801935,24747,ACIS-I,NONE,10.00,9.94,A1889 SE,Kraft,214.169,30.721,archived,VFAINT,TE,3.75632151201038,37336,2021-07-01 04:30:48,2022-07-08 11:30:21,22800686,CLUSTERS OF GALAXIES,GTO,22,22,None,
801936,24748,ACIS-I,NONE,10.00,9.93,A1889 NW,Kraft,214.087,30.811,archived,VFAINT,TE,3.7030237786247393,36786,2021-05-14 17:47:14,2022-05-16 20:10:30,22800686,CLUSTERS OF GALAXIES,GTO,22,22,None,
801939,24959,ACIS-S,NONE,10.00,9.98,RX J1717.1+2931,Boehringer,259.278,29.523,archived,VFAINT,TE,4.889865182746749,48824,2022-07-25 02:33:44,2023-07-25 09:48:20,23800004,CLUSTERS OF GALAXIES,GO,22,23,CXO-XMM,
801940,24960,ACIS-S,NONE,20.00,20.35,RXCJ1317.1-3821,Boehringer,199.296,-38.363,archived,VFAINT,TE,5.480021563073309,111493,2022-05-05 02:17:38,2023-05-05 14:37:47,23800004,CLUSTERS OF GALAXIES,GO,22,23,CXO-XMM,
801945,25469,ACIS-S,NONE,13.00,13.74,IRAS 15205+5021,Sun,230.508,50.173,archived,VFAINT,TE,7.731595842104449,106210,2023-02-25 12:14:21,2024-03-03 16:41:08,23800183,CLUSTERS OF GALAXIES,GO,23,23,HST,
801945,27727,ACIS-S,NONE,24.00,24.74,IRAS 15205+5021,Sun,230.508,50.173,archived,VFAINT,TE,7.504148894716988,185660,2023-03-02 01:09:21,2024-03-03 16:41:08,23800183,CLUSTERS OF GALAXIES,GO,23,23,HST,
